COMUNE,fromPlaceName,fromPlaceCord,toPlaceName,toPlaceCord,date,time,duration
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,258
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00pm,258
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,258
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,258
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,258
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,3:00am,371
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,4:00am,371
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,5:00am,371
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,6:00am,371
Fabbriche di Vergemoli,Sillano Giuncugnano,"44.2231432,10.300024",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,7:00am,371
Fabbriche di Vergemoli,Villa Collemandina,"44.159618, 10.397499",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,7:00am,146
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,58
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00pm,58
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,99
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00pm,99
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00pm,99
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,58
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00am,151
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,151
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,151
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,151
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,151
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,8:00am,128
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,128
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,58
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,58
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,7:00am,121
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,8:00am,121
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,9:00am,121
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,10:00am,121
Fabbriche di Vergemoli,Bagni di Lucca,"44.0089207,10.5743811",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,11:00am,121
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,53
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,139
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00pm,139
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00pm,139
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,53
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00am,131
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,131
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,131
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,131
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,131
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,53
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,53
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,53
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,6:00am,161
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,7:00am,161
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,8:00am,161
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,9:00am,161
Fabbriche di Vergemoli,Barga,"44.07326495,10.4775162",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,10:00am,161
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,36
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00pm,36
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,50
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00pm,50
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00pm,50
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00pm,50
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,36
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,102
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,102
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,102
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,102
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,7:00am,102
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,8:00am,89
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,89
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,36
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,36
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,5:00am,217
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,6:00am,217
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,7:00am,217
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,8:00am,217
Fabbriche di Vergemoli,Borgo a Mozzano,"43.98057185,10.54311025",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,9:00am,217
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,72
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00pm,99
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,99
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00pm,99
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00pm,99
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,72
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00am,123
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,123
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,123
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,123
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,123
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,8:00am,134
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,72
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,72
Fabbriche di Vergemoli,Coreglia Antelminelli,"44.063272,10.524769",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,72
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,59
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00pm,89
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00pm,89
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00pm,89
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,59
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00am,122
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,122
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,122
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,122
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,122
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,59
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,59
Fabbriche di Vergemoli,Pescaglia,"43.966112,10.411528",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,59
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,1:00pm,90
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,12:00pm,90
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,2:00am,139
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,3:00am,139
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,4:00am,139
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,5:00am,139
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,6:00am,139
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,9:00am,90
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,10:00am,90
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",10-09-2024,11:00am,90
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,5:00am,249
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,6:00am,249
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,7:00am,249
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,8:00am,249
Fabbriche di Vergemoli,Lucca,"43.84281,10.50238",Fabbriche di Vergemoli,"43.99803285,10.42961115",07-03-2024,9:00am,249
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,1:00pm,54
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,2:00pm,61
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,3:00pm,61
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,12:00pm,54
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,3:00am,51
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,4:00am,51
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,5:00am,51
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,6:00am,51
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,7:00am,51
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,9:00am,54
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,10:00am,54
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,11:00am,54
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,2:00pm,29
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,3:00pm,29
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,4:00pm,29
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,5:00pm,29
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,6:00pm,29
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,12:00pm,28
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,8:00am,28
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,9:00am,28
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,10:00am,28
Sillano Giuncugnano,Camporgiano,"44.15955695,10.3330076",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,11:00am,28
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,1:00pm,83
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,2:00pm,83
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,3:00pm,83
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,12:00pm,67
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,2:00am,80
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,3:00am,80
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,4:00am,80
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,5:00am,80
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,6:00am,80
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,8:00am,67
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,9:00am,67
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,10:00am,67
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,11:00am,67
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,2:00pm,52
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,3:00pm,52
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,4:00pm,52
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,5:00pm,52
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,6:00pm,52
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,12:00pm,48
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,8:00am,48
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,9:00am,48
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,10:00am,48
Sillano Giuncugnano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,11:00am,48
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,1:00pm,92
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,2:00pm,92
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,12:00pm,92
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,2:00am,104
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,3:00am,104
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,4:00am,104
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,5:00am,104
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,6:00am,104
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,10:00am,92
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,11:00am,92
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,1:00pm,121
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,2:00pm,121
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,3:00pm,121
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,4:00pm,121
Sillano Giuncugnano,Castiglione di Garfagnana,"44.1517665,10.41126715",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,5:00pm,121
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,4:00am,329
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,5:00am,329
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,6:00am,329
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,7:00am,329
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,8:00am,329
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,1:00pm,353
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,12:00pm,353
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,9:00am,353
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,10:00am,353
Sillano Giuncugnano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Sillano Giuncugnano,"44.2231432,10.300024",07-03-2024,11:00am,353
Sillano Giuncugnano,Gallicano,"44.06049345,10.4397426",Sillano Giuncugnano,"44.2231432,10.300024",10-09-2024,1:00pm,94
